date,region,dau,nru,returned_users,user_outflow,event_names,event_types,service_availability,pu,revenue
2025-12-22,GLOBAL_WEST,36462,835,549,946,Christmas Festival 2025,seasonal,1.0,1243,23212.93
2025-12-23,KR,22128,299,420,619,Christmas Festival 2025,seasonal,1.0,753,13955.87
2025-12-23,JP,21002,286,288,484,Christmas Festival 2025,seasonal,1.0,697,13191.31
2025-12-23,GLOBAL_WEST,36983,790,545,951,Christmas Festival 2025,seasonal,1.0,1238,19056.45
2025-12-24,KR,22340,276,415,546,Christmas Festival 2025,seasonal,1.0,742,14052.13
2025-12-24,JP,21089,342,278,480,Christmas Festival 2025,seasonal,1.0,723,13972.07
2025-12-24,GLOBAL_WEST,37440,777,524,1037,Christmas Festival 2025,seasonal,1.0,1255,21139.25
2025-12-25,KR,22370,307,383,606,Christmas Festival 2025,seasonal,1.0,730,13018.93
2025-12-25,JP,21109,244,273,463,Christmas Festival 2025,seasonal,1.0,707,14295.39
2025-12-25,GLOBAL_WEST,37799,737,546,1018,Christmas Festival 2025,seasonal,1.0,1220,19997.56
2025-12-26,KR,22418,394,448,624,Christmas Festival 2025,seasonal,1.0,789,14260.08
2025-12-26,JP,21229,267,274,462,Christmas Festival 2025,seasonal,1.0,697,13338.54
2025-12-26,GLOBAL_WEST,38064,690,539,1002,Christmas Festival 2025,seasonal,1.0,1268,19336.66
2025-12-27,KR,22594,334,441,590,Christmas Festival 2025,seasonal,1.0,746,13556.71
2025-12-27,JP,21202,299,289,545,Christmas Festival 2025,seasonal,1.0,727,13488.19
2025-12-27,GLOBAL_WEST,38167,707,566,1105,Christmas Festival 2025,seasonal,1.0,1253,19685.76
2025-12-28,KR,22632,268,494,560,Christmas Festival 2025,seasonal,1.0,738,14467.5
2025-12-28,JP,21407,279,330,524,Christmas Festival 2025,seasonal,1.0,689,13283.64
2025-12-28,GLOBAL_WEST,38450,727,646,1076,Christmas Festival 2025,seasonal,1.0,1247,19538.2
2025-12-29,KR,22891,386,475,582,Christmas Festival 2025,seasonal,1.0,759,12327.76
2025-12-29,JP,21565,266,299,491,Christmas Festival 2025,seasonal,1.0,722,13051.31
2025-12-29,GLOBAL_WEST,38546,724,531,1026,Christmas Festival 2025,seasonal,1.0,1271,20066.53
2025-12-30,KR,22850,377,420,641,Christmas Festival 2025,seasonal,1.0,725,12700.91
2025-12-30,JP,21751,322,287,523,Christmas Festival 2025,seasonal,1.0,659,12006.34
2025-12-30,GLOBAL_WEST,38718,741,558,1140,Christmas Festival 2025,seasonal,1.0,1304,22907.08
2025-12-31,KR,23081,343,429,563,Christmas Festival 2025,seasonal,1.0,744,12783.72
2025-12-31,JP,21699,338,268,534,Christmas Festival 2025,seasonal,1.0,720,12886.22
2025-12-31,GLOBAL_WEST,38846,739,551,1144,Christmas Festival 2025,seasonal,1.0,1313,21670.64
